하늘 님과 카카오톡 대화
저장한 날짜 : 2026년 8월 4일 오전 11:00

2025년 1월 7일 오후 4:01, 민서 : 아 그래?
2025년 4월 28일 오후 6:23, 민서 : 지금 뭐해
2025년 4월 28일 오후 6:25, 민서 : 이모티콘
2025년 4월 28일 오후 6:30, 민서 : 그 영화 봤는데 생각보다 별로였어 초반은 좋았는데 후반이 늘어지더라
2025년 4월 28일 오후 6:51, 하늘 : 이모티콘
2025년 5월 2일 오후 7:02, 하늘 : 아 그래?
2025년 5월 2일 오후 7:46, 민서 : 오늘 어땠어?
2025년 5월 2일 오후 7:47, 민서 : 이모티콘
2025년 5월 2일 오후 7:48, 민서 : 나 이제 자러 갈게
2025년 5월 2일 오후 8:16, 하늘 : 그래
2025년 5월 2일 오후 8:19, 하늘 : 오늘 어땠어?
2025년 5월 2일 오후 8:20, 하늘 : 조금만 기다려줘
2025년 5월 2일 오후 8:33, 민서 : 응
2025년 5월 2일 오후 8:53, 하늘 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 5월 2일 오후 9:35, 민서 : 방금 도착했어
2025년 5월 2일 오후 9:46, 하늘 : 지금 뭐해
2025년 5월 2일 오후 9:48, 하늘 : 오늘 좀 힘들었어
2025년 5월 2일 오후 9:58, 민서 : 넹
2025년 5월 2일 오후 10:03, 민서 : ㅎㅎ
2025년 5월 2일 오후 10:06, 민서 : 이모티콘
2025년 5월 7일 오후 12:03, 하늘 : 지금 뭐해
2025년 5월 7일 오후 12:09, 하늘 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 5월 7일 오후 12:10, 하늘 : 조금만 기다려줘
2025년 5월 7일 오후 12:18, 민서 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 5월 7일 오후 12:22, 민서 : 알겠어
2025년 5월 7일 오후 12:32, 하늘 : 넹
2025년 5월 7일 오후 12:34, 하늘 : 나 이제 자러 갈게
2025년 5월 7일 오후 12:58, 민서 : 요즘 계속 잠이 안 와서 새벽에 깨는데 그러고 나면 하루가 통째로 힘들어
2025년 5월 7일 오후 1:02, 민서 : 그래
2025년 5월 7일 오후 1:07, 민서 : 그 영화 봤는데 생각보다 별로였어 초반은 좋았는데 후반이 늘어지더라
2025년 5월 7일 오후 1:15, 하늘 : 사진
2025년 5월 7일 오후 1:17, 하늘 : 아 그래?
2025년 5월 7일 오후 1:20, 하늘 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 5월 7일 오후 1:59, 민서 : 내일 볼 수 있어?
2025년 5월 10일 오후 6:02, 민서 : 요즘 계속 잠이 안 와서 새벽에 깨는데 그러고 나면 하루가 통째로 힘들어
2025년 5월 10일 오후 6:06, 민서 : 고마워 진짜
2025년 5월 10일 오후 6:09, 민서 : 괜찮아 신경 쓰지 마
2025년 5월 10일 오후 6:30, 하늘 : 조금만 기다려줘
2025년 5월 10일 오후 6:32, 하늘 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 5월 10일 오후 6:39, 민서 : 조금만 기다려줘
2025년 5월 10일 오후 6:44, 민서 : 무슨 일 있었어?
2025년 5월 10일 오후 6:59, 하늘 : 밥 먹었어?
2025년 5월 10일 오후 7:31, 민서 : 응
2025년 5월 10일 오후 7:35, 민서 : 괜찮아 신경 쓰지 마
2025년 5월 14일 오후 5:06, 민서 : 지금 시간 괜찮아?
2025년 5월 14일 오후 5:48, 하늘 : 고마워 진짜
2025년 5월 14일 오후 5:50, 하늘 : 요즘 계속 잠이 안 와서 새벽에 깨는데 그러고 나면 하루가 통째로 힘들어
2025년 5월 14일 오후 5:51, 하늘 : 오늘 어땠어?
2025년 5월 14일 오후 6:20, 민서 : 굿
2025년 5월 14일 오후 7:02, 하늘 : 지금 시간 괜찮아?
2025년 5월 14일 오후 7:03, 하늘 : 무슨 일 있었어?
2025년 5월 14일 오후 7:31, 민서 : 넹
2025년 5월 14일 오후 8:01, 하늘 : 이모티콘
2025년 5월 14일 오후 8:09, 민서 : 밥은 먹었어?
2025년 5월 14일 오후 8:12, 민서 : 요즘 계속 잠이 안 와서 새벽에 깨는데 그러고 나면 하루가 통째로 힘들어
2025년 5월 15일 오전 7:39, 하늘 : 그래서 어떻게 됐어?
2025년 5월 15일 오전 8:18, 민서 : 그 영화 봤는데 생각보다 별로였어 초반은 좋았는데 후반이 늘어지더라
2025년 5월 15일 오전 8:22, 민서 : 오늘 회의가 두 시간이나 늘어져서 점심을 세 시에 먹었어 진짜 배고팠어
2025년 5월 15일 오전 8:25, 민서 : 요즘 계속 잠이 안 와서 새벽에 깨는데 그러고 나면 하루가 통째로 힘들어
2025년 5월 15일 오전 8:46, 하늘 : ㅋㅋ
2025년 5월 15일 오전 8:51, 하늘 : 그래
2025년 5월 15일 오전 9:14, 민서 : ㅇㅋ
2025년 5월 15일 오전 9:19, 민서 : 오늘 어땠어?
2025년 5월 15일 오전 9:51, 하늘 : 밥은 먹었어?
2025년 5월 15일 오전 10:22, 민서 : ㅇㅇ
2025년 5월 15일 오전 10:25, 민서 : 아침에 지하철이 멈춰서 한참 서 있었어 결국 택시 타고 갔는데 지각했어
2025년 5월 15일 오전 10:28, 민서 : 그건 좀 아쉽다
2025년 5월 15일 오전 10:36, 하늘 : 넹
2025년 5월 15일 오전 10:42, 하늘 : 오늘 어땠어?
2025년 5월 15일 오전 11:13, 민서 : 아 그래?
2025년 5월 15일 오전 11:17, 민서 : 어제 그 카페 다시 가봤는데 자리가 없어서 그냥 편의점에서 커피 사왔어
2025년 5월 23일 오후 2:01, 민서 : 조금만 기다려줘
2025년 5월 23일 오후 2:37, 하늘 : 사진
2025년 5월 23일 오후 2:46, 민서 : 나 이제 자러 갈게
2025년 5월 23일 오후 2:51, 민서 : 오늘 좀 힘들었어
2025년 5월 23일 오후 3:22, 하늘 : 오늘 좀 힘들었어
2025년 5월 23일 오후 3:23, 하늘 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 5월 23일 오후 3:29, 하늘 : 그 영화 봤는데 생각보다 별로였어 초반은 좋았는데 후반이 늘어지더라
2025년 5월 26일 오후 4:04, 하늘 : 이모티콘
2025년 5월 26일 오후 4:08, 하늘 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 5월 26일 오후 4:28, 민서 : 오늘 회의가 두 시간이나 늘어져서 점심을 세 시에 먹었어 진짜 배고팠어
2025년 5월 26일 오후 4:29, 민서 : 어제 그 카페 다시 가봤는데 자리가 없어서 그냥 편의점에서 커피 사왔어
2025년 5월 26일 오후 5:02, 하늘 : 굿
2025년 5월 26일 오후 5:21, 민서 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 5월 30일 오전 12:14, 민서 : 사진
2025년 5월 30일 오전 12:18, 민서 : 어제 그 카페 다시 가봤는데 자리가 없어서 그냥 편의점에서 커피 사왔어
2025년 5월 30일 오전 12:51, 하늘 : 오늘 회의가 두 시간이나 늘어져서 점심을 세 시에 먹었어 진짜 배고팠어
2025년 5월 30일 오전 1:23, 민서 : 응
2025년 5월 30일 오전 1:40, 하늘 : 알겠어
2025년 5월 30일 오전 1:44, 하늘 : 그 영화 봤는데 생각보다 별로였어 초반은 좋았는데 후반이 늘어지더라
2025년 5월 30일 오전 2:24, 민서 : 고마워 진짜
2025년 5월 30일 오전 2:38, 하늘 : 그 영화 봤는데 생각보다 별로였어 초반은 좋았는데 후반이 늘어지더라
2025년 5월 30일 오전 2:39, 하늘 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 5월 30일 오전 2:56, 민서 : 그건 좀 아쉽다
2025년 5월 30일 오전 3:16, 하늘 : 괜찮아 신경 쓰지 마
2025년 5월 30일 오전 3:18, 하늘 : 아침에 지하철이 멈춰서 한참 서 있었어 결국 택시 타고 갔는데 지각했어
2025년 6월 3일 오후 3:04, 민서 : 조금만 기다려줘
2025년 6월 3일 오후 3:10, 민서 : 지금 시간 괜찮아?
2025년 6월 3일 오후 3:13, 민서 : 방금 도착했어
2025년 6월 3일 오후 3:19, 하늘 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 6월 3일 오후 3:24, 하늘 : 이모티콘
2025년 6월 3일 오후 3:29, 하늘 : 굿
2025년 6월 3일 오후 3:59, 민서 : 괜찮아 신경 쓰지 마
2025년 6월 3일 오후 4:00, 민서 : 내일 볼 수 있어?
2025년 6월 3일 오후 4:05, 민서 : 넹
2025년 6월 3일 오후 4:30, 하늘 : 오늘 회의가 두 시간이나 늘어져서 점심을 세 시에 먹었어 진짜 배고팠어
2025년 6월 3일 오후 4:55, 민서 : 어제 그 카페 다시 가봤는데 자리가 없어서 그냥 편의점에서 커피 사왔어
2025년 6월 3일 오후 5:00, 민서 : 고마워 진짜
2025년 6월 3일 오후 5:06, 민서 : ㅋㅋ
2025년 6월 3일 오후 5:16, 하늘 : 지금 뭐해
2025년 6월 7일 오후 4:06, 민서 : 그 영화 봤는데 생각보다 별로였어 초반은 좋았는데 후반이 늘어지더라
2025년 6월 7일 오후 4:12, 민서 : 아침에 지하철이 멈춰서 한참 서 있었어 결국 택시 타고 갔는데 지각했어
2025년 6월 7일 오후 4:13, 민서 : 오늘 회의가 두 시간이나 늘어져서 점심을 세 시에 먹었어 진짜 배고팠어
2025년 6월 7일 오후 4:31, 하늘 : 주말에 뭐 할지 정했어? 나는 그냥 집에서 쉬는 것도 괜찮을 것 같은데
2025년 6월 7일 오후 5:03, 민서 : 그 영화 봤는데 생각보다 별로였어 초반은 좋았는데 후반이 늘어지더라
2025년 6월 7일 오후 5:07, 하늘 : 방금 도착했어
2025년 6월 7일 오후 5:10, 하늘 : 내일 볼 수 있어?
2025년 6월 12일 오전 11:02, 민서 : ㅋㅋ
2025년 6월 12일 오전 11:06, 민서 : ㅋㅋ
2025년 6월 12일 오전 11:27, 하늘 : 밥은 먹었어?
2025년 6월 12일 오전 11:56, 민서 : 요즘 계속 잠이 안 와서 새벽에 깨는데 그러고 나면 하루가 통째로 힘들어
2025년 6월 12일 오전 11:57, 민서 : 내일 몇 시에 볼까
2025년 6월 12일 오후 12:32, 하늘 : 응
2025년 6월 12일 오후 12:37, 하늘 : 지금 시간 괜찮아?
2025년 6월 12일 오후 12:45, 민서 : 오늘 좀 힘들었어
2025년 6월 12일 오후 12:59, 하늘 : 오늘 회의가 두 시간이나 늘어져서 점심을 세 시에 먹었어 진짜 배고팠어
2025년 6월 13일 오전 8:44, 민서 : 내일 볼 수 있어?
2025년 6월 13일 오전 9:00, 하늘 : 방금 도착했어
2025년 6월 13일 오전 9:07, 민서 : 그래
2025년 6월 13일 오전 9:12, 민서 : 응
2025년 6월 13일 오전 9:13, 민서 : 주말에 뭐 해?
2025년 6월 13일 오전 9:27, 하늘 : 고마워 진짜
2025년 6월 13일 오전 9:33, 하늘 : 오늘 좀 힘들었어
2025년 6월 20일 오후 12:02, 민서 : 사진
2025년 6월 20일 오후 12:16, 하늘 : 알겠어
2025년 6월 20일 오후 12:19, 하늘 : 알겠어
2025년 6월 20일 오후 12:23, 하늘 : 응
2025년 6월 20일 오후 12:45, 민서 : 고마워 진짜
2025년 6월 20일 오후 1:19, 하늘 : 아침에 지하철이 멈춰서 한참 서 있었어 결국 택시 타고 갔는데 지각했어
2025년 6월 20일 오후 1:23, 하늘 : ㅋㅋ
2025년 6월 23일 오후 1:01, 민서 : 요즘 계속 잠이 안 와서 새벽에 깨는데 그러고 나면 하루가 통째로 힘들어
2025년 6월 23일 오후 1:06, 민서 : 오늘 좀 힘들었어
2025년 6월 23일 오후 1:10, 민서 : 밥 먹었어?
2025년 6월 23일 오후 1:41, 하늘 : 그건 좀 아쉽다
2025년 6월 23일 오후 1:43, 하늘 : 무슨 일 있었어?
2025년 6월 23일 오후 1:44, 하늘 : 그건 좀 아쉽다
메시지가 삭제되었습니다.
2025년 6월 23일 오후 2:04, 민서 : 괜찮아 신경 쓰지 마
2025년 6월 23일 오후 2:10, 하늘 : ㅎㅎ
2025년 6월 23일 오후 2:15, 민서 : 밥 먹었어?
2025년 6월 23일 오후 2:17, 민서 : ㅇㅇ
2025년 6월 23일 오후 2:20, 민서 : 오늘 어땠어?
2025년 6월 28일 오후 6:02, 민서 : 응
2025년 6월 28일 오후 6:17, 하늘 : 주말에 뭐 할지 정했어? 나는 그냥 집에서 쉬는 것도 괜찮을 것 같은데
2025년 6월 28일 오후 6:20, 하늘 : 방금 도착했어
2025년 6월 28일 오후 6:25, 하늘 : 알겠어
2025년 6월 28일 오후 6:33, 민서 : 굿
2025년 6월 28일 오후 6:36, 민서 : 굿
2025년 6월 28일 오후 6:39, 민서 : 요즘 계속 잠이 안 와서 새벽에 깨는데 그러고 나면 하루가 통째로 힘들어
2025년 6월 28일 오후 7:03, 하늘 : 굿
2025년 6월 28일 오후 7:24, 민서 : 무슨 일 있었어?
2025년 6월 28일 오후 7:26, 민서 : 이모티콘
2025년 6월 28일 오후 8:07, 하늘 : 넹
2025년 6월 28일 오후 8:11, 하늘 : 오늘 어땠어?
2025년 6월 28일 오후 8:15, 하늘 : 오늘 어땠어?
2025년 6월 28일 오후 8:23, 민서 : 넹
2025년 6월 28일 오후 8:27, 민서 : 응
2025년 6월 28일 오후 8:35, 하늘 : 요즘 계속 잠이 안 와서 새벽에 깨는데 그러고 나면 하루가 통째로 힘들어
2025년 7월 2일 오후 7:04, 민서 : 지금 뭐해
2025년 7월 2일 오후 7:31, 하늘 : ㅇㅇ
2025년 7월 2일 오후 7:37, 하늘 : 오늘 어땠어?
2025년 7월 2일 오후 7:38, 하늘 : ㅋㅋ
2025년 7월 2일 오후 7:42, 민서 : 요즘 계속 잠이 안 와서 새벽에 깨는데 그러고 나면 하루가 통째로 힘들어
2025년 7월 2일 오후 7:43, 민서 : 이모티콘
2025년 7월 2일 오후 7:47, 민서 : 주말에 뭐 해?
2025년 7월 2일 오후 8:31, 하늘 : 그 영화 봤는데 생각보다 별로였어 초반은 좋았는데 후반이 늘어지더라
2025년 7월 2일 오후 9:03, 민서 : 아 그래?
2025년 7월 2일 오후 9:44, 하늘 : 요즘 계속 잠이 안 와서 새벽에 깨는데 그러고 나면 하루가 통째로 힘들어
2025년 7월 5일 오후 12:02, 하늘 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 7월 5일 오후 12:04, 하늘 : 괜찮아 신경 쓰지 마
2025년 7월 5일 오후 12:36, 민서 : 아 그래?
2025년 7월 5일 오후 12:40, 민서 : 그래
2025년 7월 5일 오후 12:50, 하늘 : 오늘 어땠어?
2025년 7월 5일 오후 12:52, 하늘 : 응
2025년 7월 5일 오후 12:57, 하늘 : 응
2025년 7월 5일 오후 1:39, 민서 : 오늘 회의가 두 시간이나 늘어져서 점심을 세 시에 먹었어 진짜 배고팠어
2025년 7월 5일 오후 2:09, 하늘 : 아침에 지하철이 멈춰서 한참 서 있었어 결국 택시 타고 갔는데 지각했어
2025년 7월 5일 오후 2:14, 하늘 : 이모티콘
2025년 7월 5일 오후 2:16, 하늘 : ㅇㅋ
2025년 7월 9일 오후 7:05, 하늘 : 응
2025년 7월 9일 오후 7:10, 하늘 : 요즘 계속 잠이 안 와서 새벽에 깨는데 그러고 나면 하루가 통째로 힘들어
2025년 7월 9일 오후 7:13, 하늘 : 지금 뭐해
2025년 7월 9일 오후 7:26, 민서 : ㅇㅇ
2025년 7월 9일 오후 7:32, 민서 : 내일 볼 수 있어?
2025년 7월 9일 오후 7:37, 민서 : 무슨 일 있었어?
2025년 7월 9일 오후 8:01, 하늘 : 그 영화 봤는데 생각보다 별로였어 초반은 좋았는데 후반이 늘어지더라
2025년 7월 9일 오후 8:06, 하늘 : 아침에 지하철이 멈춰서 한참 서 있었어 결국 택시 타고 갔는데 지각했어
2025년 7월 9일 오후 8:12, 하늘 : 괜찮아 신경 쓰지 마
2025년 7월 13일 오전 12:28, 민서 : 밥은 먹었어?
2025년 7월 13일 오전 12:30, 민서 : 그래
2025년 7월 13일 오전 12:37, 하늘 : 응
2025년 7월 13일 오전 1:15, 민서 : 지금 시간 괜찮아?
2025년 7월 13일 오전 1:45, 하늘 : ㅎㅎ
2025년 7월 13일 오전 1:55, 민서 : 그래
2025년 7월 13일 오전 1:57, 민서 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 7월 13일 오전 2:09, 하늘 : 방금 도착했어
2025년 7월 13일 오전 2:12, 하늘 : 밥 먹었어?
2025년 7월 13일 오전 2:15, 하늘 : 요즘 계속 잠이 안 와서 새벽에 깨는데 그러고 나면 하루가 통째로 힘들어
2025년 7월 17일 오후 9:04, 민서 : 그래서 어떻게 됐어?
2025년 7월 17일 오후 9:21, 하늘 : 그 영화 봤는데 생각보다 별로였어 초반은 좋았는데 후반이 늘어지더라
2025년 7월 17일 오후 10:03, 민서 : 넹
2025년 7월 17일 오후 10:09, 민서 : 굿
2025년 7월 17일 오후 10:10, 민서 : 오늘 어땠어?
2025년 7월 17일 오후 10:33, 하늘 : 넹
2025년 7월 17일 오후 10:35, 하늘 : 그 영화 봤는데 생각보다 별로였어 초반은 좋았는데 후반이 늘어지더라
2025년 7월 17일 오후 10:41, 하늘 : 넹
2025년 7월 17일 오후 11:04, 민서 : 그 영화 봤는데 생각보다 별로였어 초반은 좋았는데 후반이 늘어지더라
2025년 7월 17일 오후 11:06, 민서 : 어제 그 카페 다시 가봤는데 자리가 없어서 그냥 편의점에서 커피 사왔어
2025년 7월 17일 오후 11:22, 하늘 : 넹
2025년 7월 17일 오후 11:34, 민서 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 7월 17일 오후 11:37, 민서 : 아 그래?
2025년 7월 17일 오후 11:43, 민서 : 주말에 뭐 해?
2025년 7월 18일 오전 12:12, 하늘 : 주말에 뭐 할지 정했어? 나는 그냥 집에서 쉬는 것도 괜찮을 것 같은데
2025년 7월 18일 오전 12:18, 하늘 : ㅇㅋ
2025년 7월 18일 오전 12:22, 하늘 : 넹
2025년 7월 21일 오후 3:06, 하늘 : 나 이제 자러 갈게
2025년 7월 21일 오후 3:36, 민서 : 방금 도착했어
2025년 7월 21일 오후 3:42, 민서 : 오늘 좀 힘들었어
2025년 7월 21일 오후 3:43, 민서 : 어제 그 카페 다시 가봤는데 자리가 없어서 그냥 편의점에서 커피 사왔어
2025년 7월 21일 오후 4:08, 하늘 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 7월 21일 오후 4:11, 하늘 : 오늘 회의가 두 시간이나 늘어져서 점심을 세 시에 먹었어 진짜 배고팠어
2025년 7월 21일 오후 4:12, 하늘 : 응
2025년 7월 21일 오후 4:21, 민서 : 오늘 좀 힘들었어
2025년 7월 21일 오후 4:26, 민서 : 굿
2025년 7월 21일 오후 4:54, 하늘 : 사진
2025년 7월 21일 오후 5:00, 하늘 : 사진
2025년 7월 21일 오후 5:29, 민서 : 그건 좀 아쉽다
2025년 7월 21일 오후 5:32, 민서 : 사진
2025년 7월 21일 오후 5:54, 하늘 : 요즘 계속 잠이 안 와서 새벽에 깨는데 그러고 나면 하루가 통째로 힘들어
2025년 7월 21일 오후 5:59, 하늘 : 넹
2025년 7월 21일 오후 6:04, 하늘 : 무슨 일 있었어?
2025년 7월 21일 오후 6:25, 민서 : 방금 도착했어
2025년 7월 25일 오후 9:03, 민서 : 사진
2025년 7월 25일 오후 9:12, 하늘 : 내일 몇 시에 볼까
2025년 7월 25일 오후 9:22, 민서 : ㅋㅋ
2025년 7월 25일 오후 9:23, 민서 : 그 영화 봤는데 생각보다 별로였어 초반은 좋았는데 후반이 늘어지더라
2025년 7월 25일 오후 9:24, 민서 : 그 영화 봤는데 생각보다 별로였어 초반은 좋았는데 후반이 늘어지더라
2025년 7월 25일 오후 10:00, 하늘 : ㅇㅋ
2025년 7월 25일 오후 10:38, 민서 : 내일 몇 시에 볼까
2025년 7월 25일 오후 10:40, 민서 : 밥 먹었어?
2025년 7월 25일 오후 10:43, 민서 : 응
2025년 7월 25일 오후 11:07, 하늘 : 알겠어
2025년 7월 25일 오후 11:10, 하늘 : 알겠어
2025년 7월 25일 오후 11:16, 하늘 : 그래
2025년 7월 29일 오후 3:04, 민서 : 어제 그 카페 다시 가봤는데 자리가 없어서 그냥 편의점에서 커피 사왔어
2025년 7월 29일 오후 3:27, 하늘 : 아 그래?
2025년 7월 29일 오후 3:33, 하늘 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 7월 29일 오후 3:58, 민서 : 지금 뭐해
2025년 7월 29일 오후 4:19, 하늘 : 어제 그 카페 다시 가봤는데 자리가 없어서 그냥 편의점에서 커피 사왔어
2025년 7월 29일 오후 4:22, 민서 : 그건 좀 아쉽다
2025년 7월 29일 오후 4:28, 민서 : 아침에 지하철이 멈춰서 한참 서 있었어 결국 택시 타고 갔는데 지각했어
2025년 7월 29일 오후 4:34, 민서 : 조금만 기다려줘
2025년 7월 29일 오후 5:01, 하늘 : 내일 볼 수 있어?
2025년 8월 2일 오후 2:04, 하늘 : 어제 그 카페 다시 가봤는데 자리가 없어서 그냥 편의점에서 커피 사왔어
2025년 8월 2일 오후 2:08, 하늘 : 오늘 회의가 두 시간이나 늘어져서 점심을 세 시에 먹었어 진짜 배고팠어
2025년 8월 2일 오후 2:14, 하늘 : ㅇㅇ
2025년 8월 2일 오후 2:52, 민서 : 사진
2025년 8월 2일 오후 3:19, 하늘 : 아침에 지하철이 멈춰서 한참 서 있었어 결국 택시 타고 갔는데 지각했어
2025년 8월 2일 오후 3:25, 하늘 : 그 영화 봤는데 생각보다 별로였어 초반은 좋았는데 후반이 늘어지더라
2025년 8월 2일 오후 3:48, 민서 : 주말에 뭐 해?
2025년 8월 2일 오후 4:11, 하늘 : 고마워 진짜
2025년 8월 2일 오후 4:13, 하늘 : 사진
2025년 8월 2일 오후 4:40, 민서 : 그래서 어떻게 됐어?
2025년 8월 2일 오후 4:51, 하늘 : ㅇㅇ
2025년 8월 2일 오후 4:53, 하늘 : 아침에 지하철이 멈춰서 한참 서 있었어 결국 택시 타고 갔는데 지각했어
2025년 8월 6일 오후 4:05, 민서 : 넹
2025년 8월 6일 오후 4:35, 하늘 : 어제 그 카페 다시 가봤는데 자리가 없어서 그냥 편의점에서 커피 사왔어
2025년 8월 6일 오후 4:36, 하늘 : 이모티콘
2025년 8월 6일 오후 4:41, 하늘 : 괜찮아 신경 쓰지 마
2025년 8월 6일 오후 5:22, 민서 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 8월 6일 오후 5:44, 하늘 : 방금 도착했어
2025년 8월 6일 오후 6:23, 민서 : 어제 그 카페 다시 가봤는데 자리가 없어서 그냥 편의점에서 커피 사왔어
2025년 8월 6일 오후 6:25, 민서 : 조금만 기다려줘
2025년 8월 6일 오후 6:29, 민서 : 그건 좀 아쉽다
2025년 8월 6일 오후 7:00, 하늘 : 주말에 뭐 해?
2025년 8월 6일 오후 7:02, 하늘 : 이모티콘
2025년 8월 6일 오후 7:06, 하늘 : 밥은 먹었어?
2025년 8월 6일 오후 7:16, 민서 : 고마워 진짜
2025년 8월 6일 오후 7:20, 민서 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 8월 7일 오전 7:52, 민서 : 오늘 좀 힘들었어
2025년 8월 7일 오전 7:56, 민서 : 오늘 어땠어?
2025년 8월 7일 오전 8:00, 민서 : 주말에 뭐 해?
2025년 8월 7일 오전 8:30, 하늘 : 고마워 진짜
2025년 8월 7일 오전 8:34, 하늘 : 무슨 일 있었어?
2025년 8월 7일 오전 8:52, 민서 : ㅋㅋ
2025년 8월 7일 오전 8:53, 민서 : 고마워 진짜
2025년 8월 7일 오전 8:55, 하늘 : 요즘 계속 잠이 안 와서 새벽에 깨는데 그러고 나면 하루가 통째로 힘들어
2025년 8월 7일 오전 8:58, 하늘 : 응
2025년 8월 7일 오전 9:13, 민서 : 그 영화 봤는데 생각보다 별로였어 초반은 좋았는데 후반이 늘어지더라
2025년 8월 7일 오전 9:16, 민서 : 주말에 뭐 할지 정했어? 나는 그냥 집에서 쉬는 것도 괜찮을 것 같은데
2025년 8월 7일 오전 9:53, 하늘 : 응
2025년 8월 7일 오전 9:54, 하늘 : 주말에 뭐 할지 정했어? 나는 그냥 집에서 쉬는 것도 괜찮을 것 같은데
2025년 8월 14일 오후 1:03, 하늘 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 8월 14일 오후 1:49, 민서 : 그래서 어떻게 됐어?
2025년 8월 14일 오후 2:24, 하늘 : 오늘 좀 힘들었어
2025년 8월 14일 오후 2:41, 민서 : 그래서 어떻게 됐어?
2025년 8월 14일 오후 3:10, 하늘 : ㅎㅎ
2025년 8월 14일 오후 3:15, 하늘 : 응
2025년 8월 14일 오후 3:46, 민서 : 이모티콘
2025년 8월 14일 오후 3:48, 민서 : 지금 시간 괜찮아?
2025년 8월 14일 오후 4:01, 하늘 : 오늘 좀 힘들었어
2025년 8월 18일 오후 3:01, 하늘 : 주말에 뭐 해?
2025년 8월 18일 오후 3:03, 하늘 : 굿
2025년 8월 18일 오후 3:09, 하늘 : 무슨 일 있었어?
2025년 8월 18일 오후 3:33, 민서 : ㅇㅇ
2025년 8월 18일 오후 3:35, 민서 : 요즘 계속 잠이 안 와서 새벽에 깨는데 그러고 나면 하루가 통째로 힘들어
2025년 8월 18일 오후 3:42, 하늘 : 무슨 일 있었어?
2025년 8월 18일 오후 3:55, 민서 : ㅇㅋ
2025년 8월 18일 오후 3:59, 민서 : 사진
2025년 8월 18일 오후 4:02, 민서 : 내일 몇 시에 볼까
2025년 8월 18일 오후 4:08, 하늘 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 8월 23일 오후 5:01, 하늘 : ㅎㅎ
2025년 8월 23일 오후 5:24, 민서 : ㅇㅋ
2025년 8월 23일 오후 5:56, 하늘 : 무슨 일 있었어?
2025년 8월 23일 오후 5:58, 하늘 : 사진
2025년 8월 23일 오후 6:12, 민서 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 8월 23일 오후 6:14, 민서 : 요즘 계속 잠이 안 와서 새벽에 깨는데 그러고 나면 하루가 통째로 힘들어
2025년 8월 23일 오후 6:20, 민서 : 오늘 어땠어?
2025년 8월 23일 오후 6:47, 하늘 : 어제 그 카페 다시 가봤는데 자리가 없어서 그냥 편의점에서 커피 사왔어
2025년 8월 23일 오후 6:51, 하늘 : ㅇㅇ
2025년 8월 27일 오후 3:04, 민서 : 지금 뭐해
2025년 8월 27일 오후 3:08, 민서 : 어제 그 카페 다시 가봤는데 자리가 없어서 그냥 편의점에서 커피 사왔어
2025년 8월 27일 오후 3:14, 민서 : 지금 시간 괜찮아?
2025년 8월 27일 오후 3:21, 하늘 : 사진
2025년 8월 27일 오후 3:38, 민서 : 오늘 어땠어?
2025년 8월 27일 오후 3:44, 민서 : 아까 말한 그거 생각해봤는데 아무래도 다음 주에 하는 게 나을 것 같아
2025년 8월 27일 오후 4:01, 하늘 : 밥은 먹었어?
2025년 8월 27일 오후 4:02, 하늘 : ㅎㅎ
2025년 8월 27일 오후 4:03, 하늘 : 아 그래?
2025년 8월 27일 오후 4:27, 민서 : 무슨 일 있었어?
2025년 8월 27일 오후 4:57, 하늘 : 그래서 어떻게 됐어?
2025년 8월 27일 오후 5:15, 민서 : 사진
